,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
81,0.4,0.6,SR,2.8,.622,3.2,5.1,.200,0.1,0.3,.601,3.2,5.4,.620,0.8,1.4,37,7,6-11,Blair Academy (NJ),"Monroe, NY",15.7,10,1.5,2.1,Mike Tobey,F,7.3,2012,0.3," 7.3 Pts, 4.4 Reb, 0.4 Ast",virginia,0.7,4.4,per_game,253
82,2.2,0.1,SR,2.1,.459,3.1,6.8,.381,3.1,8.0,.417,6.2,14.9,.814,1.9,2.4,36,36,6-3,St. Benedict's Prep HS,"Bronx, NY",31.5,32,0.6,1.3,Melvin Johnson,G,17.4,2012,1.3," 17.4 Pts, 2.7 Reb, 2.2 Ast",virginia-commonwealth,1.5,2.7,per_game,195
83,0.9,0.4,SO,1.8,.630,1.3,2.1,.306,0.7,2.4,.456,2.1,4.5,.707,1.9,2.6,35,31,6-6,Sunrise Christian Academy (KS),"Houston, TX",19.1,1,1.1,2.2,Zach Brown,F,6.7,,0.8," 6.7 Pts, 2.9 Reb, 0.9 Ast",wichita-state,1.0,2.9,per_game,213
84,1.5,0.8,SO,2.6,.529,1.9,3.7,.000,0.0,0.1,.518,1.9,3.8,.583,0.8,1.3,37,21,6-8,Greater Atlanta Christian HS,"Lilburn, GA",21.4,21,1.5,2.0,Isaiah Wilkins,F,4.6,,0.8," 4.6 Pts, 4.1 Reb, 1.5 Ast",virginia,0.7,4.1,per_game,205
85,5.1,0.0,JR,2.3,.495,2.5,5.1,.415,1.2,2.9,.465,3.7,8.0,.857,2.7,3.1,36,34,6-1,Dickson County HS,"Dickson, TN",28.6,1,0.2,2.9,JeQuan Lewis,G,11.3,,1.6," 11.3 Pts, 2.6 Reb, 5.1 Ast",virginia-commonwealth,2.6,2.6,per_game,175
86,0.4,1.0,SO,2.3,.566,2.8,4.9,,0.0,0.0,.566,2.8,4.9,.656,1.2,1.9,34,29,6-7,Memorial HS,"Edmond, OK",15.4,24,1.2,2.8,Shaquille Morris,F,6.8,,0.3," 6.8 Pts, 3.6 Reb, 0.4 Ast",wichita-state,0.7,3.6,per_game,261
87,2.0,0.3,SO,2.4,.404,1.0,2.4,.333,0.6,1.7,.375,1.5,4.1,.765,0.7,0.9,37,20,6-5,Cape Henry Collegiate HS,"Virginia Beach, VA",21.9,0,0.2,1.4,Devon Hall,G,4.4,,0.5," 4.4 Pts, 2.6 Reb, 2.0 Ast",virginia,0.9,2.6,per_game,210
88,1.4,0.2,SO,1.0,.627,1.1,1.8,.390,0.4,1.1,.537,1.6,2.9,.722,0.7,1.0,37,10,6-4,Blackman,"Murfreesboro, TN",17.5,51,0.2,1.4,Darius Thompson,G,4.3,,0.7," 4.3 Pts, 1.2 Reb, 1.4 Ast",virginia,0.9,1.2,per_game,185
89,1.2,0.1,SR,3.3,.426,3.0,7.1,.393,1.2,3.0,.416,4.2,10.1,.656,1.6,2.5,36,27,6-3,Booker T. Washington,"Tulsa, OK",28.0,24,1.6,2.3,Korey Billbury,G,11.2,,1.1," 11.2 Pts, 4.9 Reb, 1.2 Ast",virginia-commonwealth,1.3,4.9,per_game,200
90,1.0,0.2,SO,1.4,.468,0.8,1.7,.350,1.3,3.6,.388,2.0,5.3,.885,0.8,0.9,28,0,6-0,Wichita North,"Wichita, KS",17.1,33,0.1,0.9,Conner Frankamp,G,6.1,2013,0.3," 6.1 Pts, 1.5 Reb, 1.0 Ast",wichita-state,0.2,1.5,per_game,165
91,1.1,0.1,SO,1.7,.519,1.2,2.3,.436,0.5,1.1,.492,1.7,3.4,.548,0.5,0.9,35,8,6-6,Blair Academy,"Ottawa, Canada",15.0,4,0.2,1.5,Marial Shayok,G,4.3,,0.3," 4.3 Pts, 1.9 Reb, 1.1 Ast",virginia,0.8,1.9,per_game,198
92,1.0,1.9,JR,2.7,.612,3.8,6.2,,0.0,0.0,.612,3.8,6.2,.745,2.8,3.8,36,36,6-6,Middleburg Academy,"Alexandria, VA",26.7,12,2.4,2.2,Mo Alie-Cox,F,10.4,,0.7," 10.4 Pts, 5.1 Reb, 1.0 Ast",virginia-commonwealth,1.4,5.1,per_game,250
93,0.7,0.2,SO,2.3,.449,1.4,3.1,.316,0.2,0.5,.429,1.5,3.6,.612,0.9,1.4,35,6,6-7,Hargrave Military Academy,"Fredericksburg, VA",16.1,0,1.4,1.9,Rashard Kelly,F,4.1,,0.5," 4.1 Pts, 3.6 Reb, 0.7 Ast",wichita-state,0.7,3.6,per_game,232
94,0.4,0.2,SR,0.6,.524,0.3,0.6,.308,0.4,1.1,.383,0.7,1.8,.600,0.2,0.3,34,1,6-8,Milton HS,"Milton, GA",8.8,11,0.2,0.8,Evan Nolte,F,1.9,2012,0.2," 1.9 Pts, 0.8 Reb, 0.4 Ast",virginia,0.3,0.8,per_game,227
95,0.2,0.5,SO,3.8,.607,3.0,4.9,.000,0.0,0.0,.603,3.0,5.0,.566,1.2,2.1,36,4,6-7,Pershing HS,"Detroit, MI",16.5,4,2.3,1.5,Justin Tillman,F,7.2,,0.3," 7.2 Pts, 6.1 Reb, 0.2 Ast",virginia-commonwealth,0.6,6.1,per_game,190
96,0.7,0.1,SR,1.7,.517,0.4,0.8,.267,0.8,3.0,.321,1.2,3.8,.467,0.2,0.4,35,35,6-4,Heights HS,"Wichita, KS",21.2,3,1.4,1.8,Evan Wessel,G,3.5,,0.5," 3.5 Pts, 3.1 Reb, 0.7 Ast",wichita-state,0.4,3.1,per_game,218
97,0.2,0.0,FR,0.6,.457,0.6,1.3,,0.0,0.0,.457,0.6,1.3,.800,0.3,0.4,26,0,6-7,Brewster Academy (NH),"Marion, MA",4.7,31,0.4,0.9,Jarred Reuter,F,1.5,,0.0," 1.5 Pts, 1.0 Reb, 0.2 Ast",virginia,0.2,1.0,per_game,260
98,0.2,0.5,JR,1.8,.503,2.1,4.3,.000,0.0,0.0,.500,2.1,4.3,.521,1.0,2.0,36,0,6-9,Trent Internationale School,"Alexandria, Egypt",11.8,23,1.5,1.9,Ahmed Hamdy Mohamed,F,5.3,,0.2," 5.3 Pts, 3.3 Reb, 0.2 Ast",virginia-commonwealth,0.8,3.3,per_game,230
99,0.1,0.2,FR,1.2,.576,0.9,1.6,.364,0.2,0.5,.523,1.1,2.1,.656,1.0,1.5,21,0,6-9,Duluth HS (GA),"Atlanta, GA",6.5,25,0.5,0.7,Eric Hamilton,F,3.4,,0.0," 3.4 Pts, 1.7 Reb, 0.1 Ast",wichita-state,0.4,1.7,per_game,250
100,0.0,0.2,FR,0.5,.515,0.8,1.5,,0.0,0.0,.515,0.8,1.5,.333,0.1,0.3,22,9,6-10,Westlake HS,"Auckland, New Zealand",6.3,33,0.6,1.1,Jack Salt,F,1.6,,0.0," 1.6 Pts, 1.1 Reb, 0.0 Ast",virginia,0.5,1.1,per_game,250
101,1.3,0.1,JR,2.1,.316,0.3,1.1,.282,0.9,3.1,.291,1.2,4.1,.723,0.9,1.3,36,0,6-3,Lake Wales HS,"Lake Wales, FL",16.1,5,0.4,2.7,Doug Brooks,G,4.2,,1.9," 4.2 Pts, 2.5 Reb, 1.3 Ast",virginia-commonwealth,0.7,2.5,per_game,180
102,0.6,0.0,FR,0.6,.275,0.6,2.0,.313,0.5,1.6,.292,1.1,3.6,.875,0.4,0.4,20,0,6-3,Grandview HS,"Grandview, MO",7.7,10,0.3,0.9,Ty Taylor II,G,3.0,,0.4," 3.0 Pts, 0.9 Reb, 0.6 Ast",wichita-state,0.5,0.9,per_game,170
103,0.0,0.0,SR,0.1,.500,0.1,0.1,.333,0.1,0.2,.400,0.1,0.4,,0.0,0.0,14,0,6-8,Woodberry Forest HS,"Raleigh, NC",1.4,24,0.1,0.1,Caid Kirven,F,0.4,,0.0," 0.4 Pts, 0.2 Reb, 0.0 Ast",virginia,0.1,0.2,per_game,229
104,0.1,0.0,FR,0.3,.000,0.0,0.3,,0.0,0.0,.000,0.0,0.3,,0.0,0.0,8,0,6-6,Montrose Christian (MD),"Lilburn, GA",1.5,2,0.1,0.1,Justice Bartley,G,0.0,,0.0," 0.0 Pts, 0.4 Reb, 0.1 Ast",virginia,0.6,0.4,per_game,204
105,1.3,0.4,JR,3.2,.452,1.0,2.2,.247,0.7,2.9,.336,1.7,5.1,.513,0.7,1.4,28,14,6-5,Benedictine HS,"Midlothian, VA",21.9,20,1.0,2.0,Jordan Burgess,G,4.9,,0.5," 4.9 Pts, 4.2 Reb, 1.3 Ast",virginia-commonwealth,0.9,4.2,per_game,215
106,0.1,0.3,SO,0.8,.577,0.5,0.9,.083,0.0,0.4,.421,0.6,1.4,.611,0.4,0.6,28,0,6-10,Sunrise Christian Academy (KS),"Tallin, Estonia",7.6,20,0.4,1.3,Rauno Nurger,C,1.6,,0.1," 1.6 Pts, 1.2 Reb, 0.1 Ast",wichita-state,0.3,1.2,per_game,242
107,0.1,0.0,JR,0.0,,0.0,0.0,.000,0.0,0.3,.000,0.0,0.3,,0.0,0.0,12,0,6-6,St. Anne's-Belfield School,"Charlottesville, VA",1.5,34,0.0,0.3,Jeff Jones,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.1 Ast",virginia,0.2,0.0,per_game,195
108,1.7,0.0,SO,1.1,.484,1.4,3.0,.200,0.1,0.3,.457,1.5,3.3,.650,0.8,1.3,32,11,6-0,St. Benedict's Prep HS,"Richmond, VA",14.3,10,0.2,1.6,Jonathan Williams,G,3.9,,0.8," 3.9 Pts, 1.3 Reb, 1.7 Ast",virginia-commonwealth,0.9,1.3,per_game,175
109,0.1,0.0,SR,1.0,.464,0.5,1.0,.000,0.0,0.0,.448,0.5,1.0,.875,0.3,0.3,28,1,6-11,Maseno High School (Kenya),"Eldoret, Kenya",6.9,21,0.6,1.4,Bush Wamukota,C,1.2,,0.2," 1.2 Pts, 1.6 Reb, 0.1 Ast",wichita-state,0.2,1.6,per_game,232
110,0.4,0.2,SO,2.1,.545,0.8,1.5,.382,0.4,1.1,.474,1.2,2.6,.529,0.3,0.6,30,18,6-10,Rickards HS,"Jacksonville, FL",11.5,11,0.7,1.7,Michael Gilmore,F,3.2,,0.4," 3.2 Pts, 2.8 Reb, 0.4 Ast",virginia-commonwealth,0.7,2.8,per_game,210
111,0.7,0.0,JR,0.2,.375,0.1,0.3,.400,0.2,0.6,.391,0.4,0.9,.667,0.3,0.5,25,0,5-10,Putnam City North HS,"Oklahoma City, OK",4.6,14,0.1,0.5,John Robert Simon,G,1.3,,0.1," 1.3 Pts, 0.3 Reb, 0.7 Ast",wichita-state,0.3,0.3,per_game,171
112,0.1,0.1,FR,0.2,.500,0.2,0.5,.000,0.0,0.2,.333,0.2,0.7,.000,0.0,0.2,13,0,6-8,Lee-Huntsville HS,"Huntsville, AL",2.2,22,0.4,0.4,Gerron Scissum,F,0.5,,0.0," 0.5 Pts, 0.6 Reb, 0.1 Ast",virginia-commonwealth,0.0,0.6,per_game,210
113,1.7,0.3,FR,1.7,.667,1.3,2.0,.300,1.0,3.3,.438,2.3,5.3,.750,3.0,4.0,3,1,6-4,Park Hill HS,"Kansas City, MO",17.7,11,1.0,2.7,Landry Shamet,G,8.7,,1.7," 8.7 Pts, 2.7 Reb, 1.7 Ast",wichita-state,0.7,2.7,per_game,179
114,0.3,0.0,JR,0.2,.143,0.1,0.4,.000,0.0,0.1,.125,0.1,0.4,.500,0.1,0.1,20,0,5-8,Trinity Episcopal HS,"Richmond, VA",3.3,14,0.1,0.3,Torey Burston,G,0.2,,0.2," 0.2 Pts, 0.3 Reb, 0.3 Ast",virginia-commonwealth,0.1,0.3,per_game,165
115,0.2,0.0,JR,0.2,.333,0.1,0.2,.000,0.0,0.2,.167,0.1,0.4,.750,0.2,0.2,17,0,6-6,Goddard Eisenhower HS,"Wichita, KS",2.2,5,0.1,0.2,Zach Bush,F,0.3,,0.1," 0.3 Pts, 0.2 Reb, 0.2 Ast",wichita-state,0.0,0.2,per_game,200
116,0.1,0.0,FR,0.1,.000,0.0,0.3,.000,0.0,0.3,.000,0.0,0.5,1.000,0.3,0.3,8,0,5-9,Victory Rock Prep HS,"Bronx, NY",1.5,3,0.0,0.5,Jordan Riullano,G,0.3,,0.1," 0.3 Pts, 0.1 Reb, 0.1 Ast",virginia-commonwealth,0.3,0.1,per_game,185
117,1.9,0.3,JR,4.9,.595,4.4,7.4,.357,1.4,3.9,.513,5.8,11.2,.752,2.6,3.4,40,39,6-5,Sidwell Friends HS,"Silver Spring, MD",31.4,3,1.9,2.2,Josh Hart,G,15.5,2013,1.2," 15.5 Pts, 6.8 Reb, 1.9 Ast",villanova,1.7,6.8,per_game,205
118,2.2,0.4,JR,3.4,.603,2.0,3.3,.386,2.5,6.5,.459,4.5,9.8,.845,2.2,2.6,40,38,6-6,Gonzaga College HS,"Upper Marlboro, MD",28.4,2,0.5,2.6,Kris Jenkins,F,13.6,2013,0.8," 13.6 Pts, 3.9 Reb, 2.2 Ast",villanova,1.3,3.9,per_game,240
119,4.2,0.0,SR,2.6,.500,2.2,4.5,.394,1.9,4.8,.445,4.1,9.3,.836,2.3,2.8,40,39,6-3,Neshaminy HS,"Langhorne, PA",32.1,15,0.4,1.5,Ryan Arcidiacono,G,12.5,2012,1.4," 12.5 Pts, 2.9 Reb, 4.2 Ast",villanova,1.5,2.9,per_game,195
120,2.5,0.0,FR,1.3,.510,1.9,3.8,.383,1.2,3.2,.452,3.2,7.0,.774,2.1,2.7,40,39,6-3,Adlai Stevenson HS,"Lincolnshire, IL",24.0,1,0.5,1.8,Jalen Brunson,G,9.6,2015,0.7," 9.6 Pts, 1.8 Reb, 2.5 Ast",villanova,1.8,1.8,per_game,199
121,1.7,1.5,SR,5.5,.630,4.1,6.6,.000,0.0,0.0,.627,4.1,6.6,.684,1.8,2.6,37,34,6-11,Downington East HS,"Baltimore, MD",23.4,23,2.1,2.5,Daniel Ochefu,F,10.0,2012,0.8," 10.0 Pts, 7.5 Reb, 1.7 Ast",villanova,1.4,7.5,per_game,245
122,2.1,0.1,SO,1.7,.420,1.3,3.0,.317,1.0,3.1,.368,2.2,6.1,.877,1.6,1.8,40,3,6-3,Mount Saint Joseph HS,"Baltimore, MD",21.9,5,0.5,1.9,Phil Booth,G,7.0,2014,0.8," 7.0 Pts, 2.1 Reb, 2.1 Ast",villanova,1.4,2.1,per_game,194
123,5.2,0.3,SO,3.6,.437,2.8,6.5,.406,1.2,3.1,.427,4.1,9.6,.799,4.7,5.9,33,30,6-3,St. Joseph's HS,"Belle Mead, NJ",30.4,4,0.4,2.6,Wade Baldwin,G,14.1,,1.2," 14.1 Pts, 4.0 Reb, 5.2 Ast",vanderbilt,2.8,4.0,per_game,195
124,0.9,0.7,FR,2.3,.716,1.6,2.2,.299,0.6,1.9,.521,2.2,4.1,.787,1.5,1.9,40,0,6-7,Great Valley HS,"Malvern, PA",20.3,25,0.9,2.2,Mikal Bridges,F,6.4,2014,1.1," 6.4 Pts, 3.2 Reb, 0.9 Ast",villanova,0.6,3.2,per_game,191
125,0.4,0.5,JR,3.3,.632,1.2,1.9,,0.0,0.0,.632,1.2,1.9,.723,1.2,1.6,40,7,6-8,Lower Merion,"Philadelphia, PA",17.1,45,1.2,2.2,Darryl Reynolds,F,3.6,,0.4," 3.6 Pts, 4.5 Reb, 0.4 Ast",villanova,0.7,4.5,per_game,225
126,0.4,0.0,FR,0.7,.750,0.3,0.4,.176,0.3,1.9,.286,0.7,2.3,,0.0,0.0,9,1,6-5,Salesianum HS,"Wilmington, DE",8.2,10,1.1,1.1,Donte DiVincenzo,G,1.7,,0.4," 1.7 Pts, 1.8 Reb, 0.4 Ast",villanova,0.8,1.8,per_game,200
127,1.2,1.6,JR,4.6,.595,5.6,9.4,.000,0.0,0.1,.590,5.6,9.5,.536,2.7,5.1,33,33,6-10,Scotlandville Magnet HS,"Baton Rouge, LA",26.2,30,2.2,3.3,Damian Jones,C,13.9,2013,0.2," 13.9 Pts, 6.9 Reb, 1.2 Ast",vanderbilt,2.0,6.9,per_game,248
128,1.1,0.3,SO,3.2,.390,0.7,1.8,.446,2.5,5.5,.432,3.2,7.4,.750,0.8,1.1,32,28,6-5,Butler HS,"Charlotte, NC",27.4,5,0.4,1.6,Matthew Fisher-Davis,G,9.7,,0.5," 9.7 Pts, 3.6 Reb, 1.1 Ast",vanderbilt,0.8,3.6,per_game,173
129,1.2,0.2,SO,3.8,.521,1.9,3.7,.435,0.9,2.2,.489,2.8,5.8,.833,2.7,3.2,32,25,6-6,The Kinkaid School,"Houston, TX",26.8,11,1.8,3.2,Jeff Roberson,F,9.3,,0.5," 9.3 Pts, 5.6 Reb, 1.2 Ast",vanderbilt,1.1,5.6,per_game,206
130,1.5,3.0,JR,5.5,.496,2.2,4.4,.280,0.9,3.3,.403,3.1,7.7,.690,1.8,2.5,28,25,7-0,Liberty Christian HS,"Lantana, TX",27.4,3,1.8,2.4,Luke Kornet,C,8.9,,0.5," 8.9 Pts, 7.3 Reb, 1.5 Ast",vanderbilt,1.1,7.3,per_game,235
131,2.5,0.0,SO,2.1,.346,1.1,3.2,.361,1.3,3.6,.354,2.4,6.8,.765,0.8,1.0,33,19,6-2,Brookfield Central HS,"Brookfield, WI",24.8,13,0.3,1.8,Riley LaChance,G,6.9,,0.6," 6.9 Pts, 2.4 Reb, 2.5 Ast",vanderbilt,1.3,2.4,per_game,194
132,0.1,0.0,SR,0.2,,0.0,0.0,.400,0.1,0.3,.400,0.1,0.3,,0.0,0.0,16,0,6-5,Chaminade HS,"Rockville Centre, NY",1.9,20,0.0,0.1,Patrick Farrell,F,0.4,,0.0," 0.4 Pts, 0.2 Reb, 0.1 Ast",villanova,0.1,0.2,per_game,200
133,0.0,0.0,SR,0.1,.500,0.1,0.3,.000,0.0,0.1,.400,0.1,0.3,,0.0,0.0,15,0,6-8,Malvern Prep,"Malvern, PA",1.8,52,0.1,0.2,Kevin Rafferty,F,0.3,,0.0," 0.3 Pts, 0.1 Reb, 0.0 Ast",villanova,0.2,0.1,per_game,215
134,0.1,0.0,SR,0.0,,0.0,0.0,.000,0.0,0.1,.000,0.0,0.1,.000,0.0,0.1,15,0,5-11,The Dalton School,"New York, NY",1.7,0,0.0,0.1,Henry Lowe,G,0.0,,0.1," 0.0 Pts, 0.0 Reb, 0.1 Ast",villanova,0.3,0.0,per_game,185
135,0.8,0.1,JR,1.8,.635,1.3,2.1,.274,0.6,2.1,.456,1.9,4.2,.522,0.4,0.8,30,2,6-4,Plum,"Pittsburgh, PA",12.3,24,0.3,1.4,Nolan Cressler,G,4.8,,0.1," 4.8 Pts, 2.2 Reb, 0.8 Ast",vanderbilt,0.7,2.2,per_game,204
136,0.6,0.4,SR,1.5,.494,1.2,2.4,.667,0.1,0.1,.500,1.3,2.5,.633,1.0,1.5,32,1,6-11,Cave Spring HS,"Roanoke, VA",10.2,40,0.7,1.3,Josh Henderson,C,3.5,,0.2," 3.5 Pts, 2.2 Reb, 0.6 Ast",vanderbilt,0.7,2.2,per_game,240
137,0.3,0.1,FR,1.0,.528,0.9,1.8,.429,0.3,0.7,.500,1.2,2.5,.641,0.8,1.3,30,0,6-7,Whitney Young HS,"Chicago, IL",8.6,2,0.2,0.9,Joe Toye,G,3.6,,0.2," 3.6 Pts, 1.2 Reb, 0.3 Ast",vanderbilt,0.4,1.2,per_game,210
138,0.3,0.0,FR,1.0,.476,0.4,0.8,.389,0.8,2.1,.413,1.2,2.9,.833,0.2,0.2,26,0,6-3,Knott County Central HS,"Hindman, KY",9.9,0,0.1,1.1,Camron Justice,G,3.4,,0.3," 3.4 Pts, 1.0 Reb, 0.3 Ast",vanderbilt,0.5,1.0,per_game,180
139,1.9,1.6,SO,6.3,.646,6.3,9.8,,0.0,0.0,.646,6.3,9.8,.689,4.6,6.6,36,36,7-0,Arkadia Traiskirchen,"Vienna, Austria",30.4,42,2.8,2.3,Jakob Poeltl,F,17.2,,0.6," 17.2 Pts, 9.1 Reb, 1.9 Ast",utah,2.1,9.1,per_game,230
140,0.2,0.0,FR,0.9,.267,0.2,0.7,.500,0.1,0.3,.333,0.3,1.0,.643,0.4,0.6,22,0,6-9,Cy Woods HS,"Cypress, TX",4.7,21,0.5,0.5,Samir Sehic,F,1.2,,0.0," 1.2 Pts, 1.4 Reb, 0.2 Ast",vanderbilt,0.1,1.4,per_game,235
141,0.0,0.0,SO,0.4,.333,0.1,0.3,.333,0.2,0.6,.333,0.3,0.9,.750,0.3,0.4,10,0,6-1,Sidwell Friends HS,"Washington, DC",1.8,20,0.0,0.2,Phillip McGloin,G,1.1,,0.0," 1.1 Pts, 0.4 Reb, 0.0 Ast",vanderbilt,0.0,0.4,per_game,178
142,0.8,0.0,SR,0.3,1.000,0.0,0.0,,0.0,0.0,1.000,0.0,0.0,.400,0.1,0.2,21,1,6-0,Tom C. Clark HS,"San Antonio, TX",4.7,14,0.0,0.3,Carter Josephs,G,0.2,,0.1," 0.2 Pts, 0.3 Reb, 0.8 Ast",vanderbilt,0.3,0.3,per_game,180
143,1.7,0.1,SR,3.4,.365,1.0,2.7,.404,2.5,6.2,.392,3.5,8.9,.792,2.1,2.7,36,36,6-6,West Jordan HS,"West Jordan, UT",30.8,21,0.4,2.1,Jordan Loveridge,F,11.6,2012,0.6," 11.6 Pts, 3.8 Reb, 1.7 Ast",utah,1.2,3.8,per_game,210
144,1.4,0.4,SO,3.9,.578,3.9,6.8,.255,0.4,1.4,.522,4.3,8.2,.617,1.8,3.0,36,35,6-9,Rise Academy,"Flint, MI",24.1,35,1.8,2.0,Kyle Kuzma,F,10.8,,0.3," 10.8 Pts, 5.7 Reb, 1.4 Ast",utah,2.0,5.7,per_game,190
145,3.0,0.5,JR,2.6,.542,3.3,6.0,.400,0.6,1.5,.513,3.9,7.5,.815,1.8,2.3,36,33,6-4,Robichaud HS (MI),"Inkster, MI",26.6,15,0.6,1.7,Lorenzo Bonam,G,10.2,,1.0," 10.2 Pts, 3.3 Reb, 3.0 Ast",utah,1.7,3.3,per_game,215
146,0.1,0.0,SR,0.4,1.000,0.2,0.2,,0.0,0.0,1.000,0.2,0.2,.000,0.0,0.2,11,1,6-5,Ensworth HS,"Brentwood, TN",2.6,10,0.1,0.3,Nathan Watkins,G,0.4,,0.0," 0.4 Pts, 0.5 Reb, 0.1 Ast",vanderbilt,0.0,0.5,per_game,195
147,3.9,0.0,SR,2.1,.510,1.4,2.8,.335,1.8,5.3,.395,3.2,8.1,.821,1.5,1.9,36,36,5-10,Pacific Hills HS,"Los Angeles, CA",32.9,11,0.2,1.4,Brandon Taylor,G,9.7,,1.7," 9.7 Pts, 2.3 Reb, 3.9 Ast",utah,2.2,2.3,per_game,165
148,0.7,0.4,SR,2.1,.486,0.5,1.0,.417,1.3,3.0,.434,1.8,4.0,.759,0.6,0.8,36,0,6-5,Serra HS,"Los Angeles, CA",18.5,14,0.3,1.2,Dakarai Tucker,G,5.4,,0.4," 5.4 Pts, 2.4 Reb, 0.7 Ast",utah,0.7,2.4,per_game,189
149,1.0,0.6,SO,1.8,.500,1.3,2.6,.270,0.3,1.0,.434,1.6,3.6,.655,1.0,1.5,36,1,6-9,Roy HS,"Roy, UT",13.4,0,1.1,1.9,Brekkott Chapman,F,4.4,2014,0.4," 4.4 Pts, 2.8 Reb, 1.0 Ast",utah,0.8,2.8,per_game,215
150,0.2,0.2,JR,1.5,.566,0.9,1.5,.000,0.0,0.1,.526,0.9,1.6,.698,0.9,1.2,35,0,6-7,Damien,"La Verne, CA",8.4,20,0.7,0.8,Chris Reyes,F,2.6,,0.2," 2.6 Pts, 2.3 Reb, 0.2 Ast",utah,0.5,2.3,per_game,235
151,0.2,0.2,JR,0.8,.625,0.9,1.5,.368,0.4,1.2,.512,1.4,2.7,.684,0.8,1.2,16,0,6-6,Antelope HS (CA),"Antelope, CA",6.6,30,0.5,0.8,Gabe Bealer,F,4.0,,0.1," 4.0 Pts, 1.3 Reb, 0.2 Ast",utah,0.1,1.3,per_game,180
152,1.5,0.1,SO,1.0,.444,0.3,0.6,.353,0.4,1.2,.385,0.7,1.8,.692,0.3,0.4,29,1,6-2,Borah HS,"Boise, ID",12.9,1,0.0,1.2,Isaiah Wright,G,2.1,,0.2," 2.1 Pts, 1.0 Reb, 1.5 Ast",utah,0.8,1.0,per_game,180
153,0.3,0.1,FR,0.9,.750,1.1,1.5,1.000,0.1,0.1,.769,1.3,1.6,.833,0.6,0.8,8,0,6-9,Lakeview Academy (GA),"Gainesville, GA",4.5,41,0.6,0.6,Austin Montgomery,F,3.3,,0.0," 3.3 Pts, 1.5 Reb, 0.3 Ast",utah,0.5,1.5,per_game,200
154,0.2,0.0,JR,1.0,.400,0.4,1.0,.417,1.0,2.4,.412,1.4,3.4,.875,1.4,1.6,5,2,6-6,Urspring HS,"Munich, Germany",12.4,25,0.0,1.6,Kenneth Ogbe,G,5.2,,0.6," 5.2 Pts, 1.0 Reb, 0.2 Ast",utah,0.2,1.0,per_game,188
155,0.7,0.0,FR,0.2,1.000,0.7,0.7,.600,0.5,0.8,.778,1.2,1.5,,0.0,0.0,6,0,6-3,Highland HS,"Salt Lake City, UT",4.7,10,0.0,0.7,Jake Connor,G,2.8,,0.2," 2.8 Pts, 0.2 Reb, 0.7 Ast",utah,0.2,0.2,per_game,177
156,0.5,0.1,SR,0.5,,0.0,0.0,.167,0.1,0.5,.167,0.1,0.5,1.000,0.2,0.2,11,0,6-3,Billings Senior HS,"Billings, MT",3.0,5,0.1,0.2,Austin Eastman,G,0.5,,0.1," 0.5 Pts, 0.5 Reb, 0.5 Ast",utah,0.2,0.5,per_game,175
157,0.0,0.0,FR,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,3,0,6-6,Brighton HS,"Sandy, UT",2.0,2,0.0,0.3,Brandon Miller,G,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.0 Ast",utah,0.3,0.0,per_game,250
158,4.1,0.2,SR,4.5,.509,5.2,10.2,.195,0.3,1.3,.474,5.4,11.5,.632,4.0,6.3,32,32,6-4,Lee's Summit HS,"Kansas City, MO",32.3,3,1.0,2.2,Shaquille Harrison,G,15.1,,1.9," 15.1 Pts, 5.5 Reb, 4.1 Ast",tulsa,2.1,5.5,per_game,182
159,2.4,0.4,SR,4.6,.507,2.2,4.3,.358,2.5,6.9,.415,4.7,11.3,.786,3.5,4.5,31,31,6-3,Edmond Memorial HS,"Arcadia, OK",34.1,10,0.6,1.6,James Woodard,G,15.4,,1.0," 15.4 Pts, 5.3 Reb, 2.4 Ast",tulsa,1.8,5.3,per_game,189
160,0.8,0.1,JR,2.8,.389,1.3,3.4,.366,2.4,6.7,.374,3.8,10.0,.739,2.0,2.8,32,18,6-5,Plano East,"Plano, TX",26.5,11,0.6,2.2,Pat Birt,G,12.0,,0.6," 12.0 Pts, 3.3 Reb, 0.8 Ast",tulsa,1.0,3.3,per_game,190
161,1.2,0.6,SR,2.5,.550,2.9,5.3,.294,0.2,0.6,.525,3.1,5.9,.551,0.9,1.6,30,29,6-7,Plano HS,"Plano, TX",21.1,1,1.7,2.1,Rashad Smith,F,7.3,,0.7," 7.3 Pts, 4.2 Reb, 1.2 Ast",tulsa,1.3,4.2,per_game,205
