,ast_per_g,blk_per_g,class,drb_per_g,fg2_pct,fg2_per_g,fg2a_per_g,fg3_pct,fg3_per_g,fg3a_per_g,fg_pct,fg_per_g,fga_per_g,ft_pct,ft_per_g,fta_per_g,g,gs,height,high_school,hometown,mp_per_g,number,orb_per_g,pf_per_g,player,pos,pts_per_g,rsci,stl_per_g,summary,team_name,tov_per_g,trb_per_g,type,weight
81,0.5,1.0,JR,3.6,.502,4.3,8.5,.308,0.1,0.4,.493,4.4,8.9,.815,2.1,2.5,32,31,6-10,Mater Dei,"Huntington Beach, CA",28.8,24,1.6,2.7,Travis Wear,F,10.9,2009,0.7," 10.9 Pts, 5.2 Reb, 0.5 Ast",ucla,1.4,5.2,per_game,230
82,3.5,0.9,FR,6.5,.447,3.3,7.3,.211,0.2,1.1,.416,3.5,8.4,.735,2.5,3.3,35,34,6-9,St. Anthony,"Fairview, NJ",29.9,5,2.1,2.1,Kyle Anderson,G,9.7,2012,1.8," 9.7 Pts, 8.6 Reb, 3.5 Ast",ucla,2.1,8.6,per_game,230
83,7.3,0.2,SR,2.2,.451,2.1,4.7,.433,0.8,1.9,.446,2.9,6.6,.609,0.8,1.3,35,35,6-2,Woodland Hills Taft,"Encino, CA",35.5,10,0.3,1.7,Larry Drew,G,7.5,2008,1.4," 7.5 Pts, 2.4 Reb, 7.3 Ast",ucla,2.5,2.4,per_game,180
84,1.0,0.3,JR,3.4,.470,2.6,5.4,.341,0.4,1.3,.445,3.0,6.7,.639,0.7,1.1,34,9,6-10,Mater Dei,"Huntington Beach, CA",23.4,12,1.6,1.5,David Wear,F,7.1,2009,0.5," 7.1 Pts, 5.0 Reb, 1.0 Ast",ucla,0.9,5.0,per_game,230
85,2.1,0.2,SR,4.1,.481,2.2,4.6,.299,1.7,5.7,.381,3.9,10.4,.766,1.7,2.3,34,33,6-6,Communications Tech,"Philadelphia, PA",34.9,33,2.2,2.0,Scootie Randall,F,11.3,,1.0," 11.3 Pts, 6.3 Reb, 2.1 Ast",temple,1.4,6.3,per_game,215
86,0.5,0.8,SR,2.0,.569,1.7,3.0,.430,1.7,4.0,.489,3.4,7.0,.675,0.8,1.2,34,8,6-9,Boston College,"Weymouth, MA",20.3,22,1.3,2.3,Jake O'Brien,F,9.3,,0.4," 9.3 Pts, 3.3 Reb, 0.5 Ast",temple,1.0,3.3,per_game,220
87,0.3,0.8,SO,5.3,.541,3.9,7.2,.000,0.0,0.1,.537,3.9,7.2,.644,2.0,3.2,32,29,6-9,West Oak Academy (FL),"Columbia, MD",23.9,3,1.5,3.0,Anthony Lee,F,9.8,,0.4," 9.8 Pts, 6.8 Reb, 0.3 Ast",temple,1.0,6.8,per_game,230
88,3.4,1.0,SR,3.5,.442,3.5,7.8,,0.0,0.0,.442,3.5,7.8,.620,2.0,3.3,33,31,6-6,Chester,"Chester, PA",31.6,32,2.7,2.7,Rahlir Jefferson,F,8.9,,1.7," 8.9 Pts, 6.1 Reb, 3.4 Ast",temple,1.7,6.1,per_game,215
89,1.9,0.3,SO,1.7,.432,1.5,3.5,.283,0.4,1.6,.386,1.9,5.0,.685,1.5,2.1,34,32,6-2,Providence School,"Jacksonville, FL",23.2,2,0.5,2.4,Will Cummings,G,5.8,,1.4," 5.8 Pts, 2.2 Reb, 1.9 Ast",temple,1.3,2.2,per_game,185
90,1.8,0.2,SR,1.4,.548,0.5,1.0,.368,0.4,1.2,.449,1.0,2.2,.630,0.5,0.8,32,2,6-3,Cinnaminson,"Cinnaminson, NJ",19.1,11,0.5,1.0,T.J. DiLeo,G,2.9,,0.8," 2.9 Pts, 1.9 Reb, 1.8 Ast",temple,0.4,1.9,per_game,210
91,1.1,0.5,SO,2.1,.578,1.5,2.6,.293,0.8,2.6,.434,2.3,5.2,.675,0.8,1.1,35,9,6-4,Lincoln,"San Diego, CA",22.1,4,0.1,1.9,Norman Powell,G,6.1,2011,0.7," 6.1 Pts, 2.2 Reb, 1.1 Ast",ucla,1.1,2.2,per_game,215
92,0.0,0.3,FR,0.8,.541,1.0,1.8,,0.0,0.0,.541,1.0,1.8,.438,0.4,1.0,33,0,6-9,Miller Grove HS,"Atlanta, GA",6.3,23,0.4,1.6,Tony Parker,F,2.4,2012,0.1," 2.4 Pts, 1.2 Reb, 0.0 Ast",ucla,0.3,1.2,per_game,260
93,0.3,0.5,JR,2.5,.611,1.8,3.0,,0.0,0.0,.611,1.8,3.0,.474,1.5,3.2,6,0,6-10,Kentwood,"Kent, WA",13.5,2,1.7,2.2,Joshua Smith,C,5.2,2010,1.2," 5.2 Pts, 4.2 Reb, 0.3 Ast",ucla,1.7,4.2,per_game,350
94,2.0,0.0,JR,3.0,.000,0.0,1.0,1.000,1.0,1.0,.500,1.0,2.0,.500,1.0,2.0,1,0,6-5,Mater Dei,"Santa Ana, CA",14.0,1,0.0,2.0,Tyler Lamb,G,4.0,2010,2.0," 4.0 Pts, 3.0 Reb, 2.0 Ast",ucla,1.0,3.0,per_game,205
95,0.6,0.0,SO,0.0,.000,0.0,0.2,.500,0.2,0.4,.333,0.2,0.6,,0.0,0.0,5,0,6-3,Mater Dei,"Anaheim Hills, CA",2.6,13,0.0,0.0,David Brown,G,0.6,,0.0," 0.6 Pts, 0.0 Reb, 0.6 Ast",ucla,0.8,0.0,per_game,185
96,0.3,0.3,JR,0.0,1.000,0.3,0.3,,0.0,0.0,1.000,0.3,0.3,,0.0,0.0,4,0,6-10,Sahakian,,1.8,44,0.3,0.3,Sooren Derboghosian,C,0.5,,0.0," 0.5 Pts, 0.3 Reb, 0.3 Ast",ucla,0.0,0.3,per_game,255
97,0.6,0.2,JR,0.8,.395,0.6,1.5,.264,0.5,1.8,.323,1.1,3.3,.800,0.3,0.3,29,0,6-5,Pennsbury,"Levittown, PA",11.3,21,0.5,0.8,Dalton Pepper,G,2.9,2009,0.4," 2.9 Pts, 1.3 Reb, 0.6 Ast",temple,0.5,1.3,per_game,220
98,0.4,0.0,FR,0.9,.345,0.4,1.0,.320,0.3,0.9,.333,0.6,1.9,.529,0.3,0.6,28,1,6-5,St. Joseph's-Metuchen HS,"Union, NJ",7.0,25,0.3,0.5,Quenton DeCosey,G,1.9,,0.1," 1.9 Pts, 1.1 Reb, 0.4 Ast",temple,0.4,1.1,per_game,205
99,0.1,0.0,FR,0.5,.375,0.3,0.8,.333,0.1,0.3,.364,0.4,1.1,.500,0.4,0.8,10,0,6-7,St. Raymond's HS,"Bronx, NY",3.8,42,0.2,0.2,Daniel Dingle,G,1.3,,0.0," 1.3 Pts, 0.7 Reb, 0.1 Ast",temple,0.1,0.7,per_game,235
100,0.0,0.7,FR,0.5,.667,0.7,1.0,,0.0,0.0,.667,0.7,1.0,.500,0.2,0.3,6,0,6-11,Lincoln Park Center HS,"Ambridge, PA",2.0,41,0.5,0.0,Devontae Watson,F,1.5,,0.0," 1.5 Pts, 1.0 Reb, 0.0 Ast",temple,0.5,1.0,per_game,215
101,0.2,0.0,SO,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,6,0,6-10,Jackson Memorial,"Jackson, NJ",1.2,15,0.0,0.2,Jimmy McDonnell,F,0.0,,0.0," 0.0 Pts, 0.0 Reb, 0.2 Ast",temple,0.0,0.0,per_game,220
102,0.0,0.0,FR,0.0,1.000,0.5,0.5,.000,0.0,0.5,.500,0.5,1.0,,0.0,0.0,2,0,6-7,Brewster Acadamy (NH),"Harlem, NY",2.0,21,0.5,0.0,Khalid McCaskill,G,1.0,,0.0," 1.0 Pts, 0.5 Reb, 0.0 Ast",ucla,0.0,0.5,per_game,195
103,0.0,0.0,JR,0.3,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,4,0,5-8,Knight,"Palmdale, CA",1.8,30,0.0,0.0,Aubrey Williams,G,0.0,,0.0," 0.0 Pts, 0.3 Reb, 0.0 Ast",ucla,0.3,0.3,per_game,175
104,1.5,0.5,SR,4.0,.469,2.8,5.9,.342,2.4,7.1,.400,5.2,13.0,.793,3.2,4.1,33,33,6-4,Richard C. Spoto,"Riverview, FL",34.8,2,0.4,1.5,Derick Beltran,G,16.0,,1.3," 16.0 Pts, 4.4 Reb, 1.5 Ast",southern,1.7,4.4,per_game,190
105,0.8,0.6,SO,4.5,.570,2.8,5.0,.452,2.7,6.0,.505,5.6,11.0,.714,1.7,2.3,33,0,6-6,Midland Lee,"Midland, TX",26.2,33,1.4,1.9,Malcolm Miller,G,15.5,,1.2," 15.5 Pts, 5.9 Reb, 0.8 Ast",southern,1.0,5.9,per_game,200
106,0.7,0.9,SO,3.2,.466,3.5,7.5,.000,0.0,0.0,.464,3.5,7.5,.684,2.4,3.5,33,33,6-9,St. Martinville,"St. Martinville, LA",24.6,44,1.6,3.2,Javan Mitchell,C,9.4,,0.5," 9.4 Pts, 4.9 Reb, 0.7 Ast",southern,1.6,4.9,per_game,250
107,3.6,0.0,SR,2.6,.461,2.4,5.1,.250,0.7,2.7,.389,3.0,7.8,.704,2.3,3.3,30,26,6-0,Columbia,"Newark, NJ",27.3,5,0.3,1.6,Jameel Grace,G,9.0,,1.4," 9.0 Pts, 2.9 Reb, 3.6 Ast",southern,2.0,2.9,per_game,185
108,0.6,0.1,JR,1.8,.436,1.5,3.4,.246,0.5,1.9,.368,2.0,5.3,.619,2.0,3.3,32,0,6-4,Pearl River,"Plain Dealing, LA",17.5,23,0.5,1.8,Yondarius Johnson,G,6.4,,0.3," 6.4 Pts, 2.3 Reb, 0.6 Ast",southern,0.8,2.3,per_game,190
109,0.9,1.8,JR,4.8,.488,2.0,4.2,.444,0.1,0.3,.485,2.2,4.5,.739,1.8,2.4,29,27,6-10,Holy Cross,"New Orleans, LA",28.4,32,2.2,1.8,Brandon Moore,C,6.2,,0.8," 6.2 Pts, 7.0 Reb, 0.9 Ast",southern,1.4,7.0,per_game,215
110,1.1,0.0,SO,1.2,.357,0.8,2.1,.000,0.0,0.0,.352,0.8,2.2,.533,0.5,0.9,33,32,6-2,Evangel Christian Academy,"Shreveport, LA",16.3,10,0.2,2.4,Cameron Monroe,G,2.0,,0.5," 2.0 Pts, 1.3 Reb, 1.1 Ast",southern,1.0,1.3,per_game,200
111,2.4,0.0,JR,1.8,.317,0.4,1.2,.467,0.2,0.5,.357,0.6,1.7,.586,0.5,0.9,33,8,5-11,South Oak Cliff HS,"Dallas, TX",19.1,31,0.2,1.6,Christopher Hyder,G,1.9,,1.4," 1.9 Pts, 2.0 Reb, 2.4 Ast",southern,1.1,2.0,per_game,170
112,0.7,1.1,JR,4.8,.470,4.7,10.0,.469,0.8,1.6,.470,5.4,11.6,.755,2.9,3.9,40,40,6-8,Brewster Academy (NH),"Baltimore, MD",34.9,5,2.1,1.6,C.J. Fair,F,14.5,2010,1.1," 14.5 Pts, 6.9 Reb, 0.7 Ast",syracuse,1.6,6.9,per_game,215
113,5.8,0.1,SR,4.5,.539,5.4,10.0,.379,1.9,5.1,.485,7.3,15.1,.813,5.7,7.0,33,33,6-4,St. Cloud Tech,"St. Cloud, MN",38.1,3,1.1,1.5,Nate Wolters,G,22.3,,1.7," 22.3 Pts, 5.6 Reb, 5.8 Ast",south-dakota-state,2.3,5.6,per_game,193
114,0.2,0.3,SR,0.9,.455,0.3,0.7,.556,0.3,0.6,.500,0.6,1.3,.625,0.3,0.5,32,6,6-9,St. Anthony,"Jersey City, NJ",9.3,35,0.4,1.3,Madut Bol,C,1.9,,0.3," 1.9 Pts, 1.3 Reb, 0.2 Ast",southern,0.2,1.3,per_game,200
115,0.1,0.1,SR,1.1,.615,0.6,0.9,.000,0.0,0.1,.571,0.6,1.0,.385,0.4,0.9,14,0,6-7,Lower Columbia College,"Hesperia, CA",7.1,30,0.4,0.6,Aaron Alston,F,1.5,,0.3," 1.5 Pts, 1.4 Reb, 0.1 Ast",southern,0.6,1.4,per_game,190
116,0.0,0.0,SO,0.0,1.000,0.5,0.5,,0.0,0.0,1.000,0.5,0.5,,0.0,0.0,2,0,5-10,Miller Grove,"Atlanta, GA",3.5,25,0.0,0.5,Thomas Marshall,G,1.0,,0.0," 1.0 Pts, 0.0 Reb, 0.0 Ast",southern,1.0,0.0,per_game,175
117,3.6,0.1,SR,2.0,.495,3.4,6.9,.288,1.2,4.3,.416,4.6,11.1,.744,3.1,4.2,40,40,6-4,Jamesville-DeWitt,"Jamesville, NY",33.7,20,1.4,2.2,Brandon Triche,G,13.6,,1.3," 13.6 Pts, 3.4 Reb, 3.6 Ast",syracuse,2.7,3.4,per_game,210
118,7.3,0.5,SO,3.7,.436,3.0,6.9,.294,0.9,3.0,.393,3.9,9.9,.694,3.2,4.7,40,40,6-6,St. Andrews School,"Hamilton, MA",35.2,1,1.3,2.3,Michael Carter-Williams,G,11.9,2011,2.7," 11.9 Pts, 5.0 Reb, 7.3 Ast",syracuse,3.5,5.0,per_game,185
119,1.1,0.8,SR,3.9,.524,2.3,4.3,.398,2.5,6.2,.450,4.7,10.5,.789,1.3,1.7,34,11,6-8,Cardoza,"Bayside, NY",29.5,43,1.3,2.3,James Southerland,F,13.3,,1.4," 13.3 Pts, 5.2 Reb, 1.1 Ast",syracuse,1.1,5.2,per_game,215
120,0.2,1.8,SO,2.8,.530,2.2,4.1,,0.0,0.0,.530,2.2,4.1,.574,0.8,1.4,40,40,6-9,Academy of the New Church,"Philadelphia, PA",20.9,25,1.8,2.5,Rakeem Christmas,F,5.1,2011,0.5," 5.1 Pts, 4.6 Reb, 0.2 Ast",syracuse,0.9,4.6,per_game,250
121,0.5,0.5,FR,1.8,.471,1.2,2.6,.400,0.2,0.4,.462,1.4,2.9,.562,1.0,1.8,40,9,6-8,DeMatha,"Hyattsville, MD",14.3,3,1.2,1.4,Jerami Grant,F,3.9,2012,0.4," 3.9 Pts, 3.0 Reb, 0.5 Ast",syracuse,0.7,3.0,per_game,210
122,0.2,1.2,JR,1.7,.618,1.4,2.2,,0.0,0.0,.618,1.4,2.2,.600,1.0,1.6,40,0,6-10,Oak Hill Academy (VA),,16.8,12,1.9,2.4,Baye Moussa Keita,C,3.7,,0.6," 3.7 Pts, 3.7 Reb, 0.2 Ast",syracuse,0.6,3.7,per_game,220
123,1.4,0.5,JR,6.0,.460,2.8,6.1,.427,1.6,3.7,.448,4.4,9.8,.766,2.1,2.7,35,35,6-8,Rock Valley,"Rock Valley, IA",32.5,42,1.9,2.7,Jordan Dykstra,F,12.5,,0.5," 12.5 Pts, 7.9 Reb, 1.4 Ast",south-dakota-state,1.9,7.9,per_game,225
124,1.5,0.2,SR,3.4,.560,4.4,7.9,,0.0,0.0,.560,4.4,7.9,.662,1.3,2.0,35,35,6-7,Madison,"Madison, SD",31.9,34,2.0,1.8,Tony Fiegen,F,10.2,,0.5," 10.2 Pts, 5.4 Reb, 1.5 Ast",south-dakota-state,1.5,5.4,per_game,220
125,2.5,0.3,JR,3.5,.473,1.5,3.1,.362,1.5,4.0,.410,2.9,7.2,.769,1.7,2.2,35,35,6-4,Brookings,"Brookings, SD",34.6,12,0.4,1.8,Brayden Carlson,G,9.1,,0.8," 9.1 Pts, 3.9 Reb, 2.5 Ast",south-dakota-state,1.2,3.9,per_game,205
126,1.2,0.4,JR,3.0,.515,1.3,2.4,.424,2.2,5.1,.453,3.4,7.6,.706,0.9,1.2,28,24,6-6,Madison,"Madison, SD",31.7,25,0.9,2.1,Chad White,G,9.9,,0.6," 9.9 Pts, 3.8 Reb, 1.2 Ast",south-dakota-state,1.4,3.8,per_game,215
127,0.8,0.5,JR,1.6,.559,1.7,3.0,,0.0,0.0,.559,1.7,3.0,.800,0.8,1.0,34,1,6-9,Rock Valley,"Rock Valley, IA",11.8,32,1.1,1.6,Marcus Heemstra,F,4.2,,0.3," 4.2 Pts, 2.7 Reb, 0.8 Ast",south-dakota-state,0.8,2.7,per_game,220
128,0.6,0.0,SO,1.2,.411,1.2,2.9,.176,0.1,0.7,.367,1.3,3.6,.678,1.6,2.4,25,4,6-3,Proctor Academy,,14.1,5,0.9,1.6,Taevaunn Prince,G,4.4,,0.3," 4.4 Pts, 2.1 Reb, 0.6 Ast",south-dakota-state,0.8,2.1,per_game,215
129,1.4,0.7,FR,3.6,.667,1.1,1.7,.412,2.0,4.9,.478,3.1,6.6,.778,1.0,1.3,7,6,6-2,Edwardsville,"Edwardsville, IL",31.0,10,0.7,1.7,Joshua White,G,9.3,,0.3," 9.3 Pts, 4.3 Reb, 1.4 Ast",south-dakota-state,0.3,4.3,per_game,180
130,0.9,0.0,FR,0.8,.500,0.7,1.4,.273,0.3,0.9,.411,1.0,2.3,.818,0.4,0.5,24,2,6-4,Bixby HS,"Bixby, OK",12.3,4,0.3,1.4,Jake Bittle,G,2.5,,0.6," 2.5 Pts, 1.1 Reb, 0.9 Ast",south-dakota-state,1.2,1.1,per_game,215
131,0.6,0.1,SO,0.6,.463,0.5,1.1,.267,0.7,2.7,.322,1.2,3.7,.733,0.3,0.4,39,0,6-4,Sanford School,"Wilmington, DE",11.2,10,0.2,0.8,Trevor Cooney,G,3.4,2011,0.7," 3.4 Pts, 0.8 Reb, 0.6 Ast",syracuse,0.4,0.8,per_game,195
132,0.2,0.4,FR,2.4,.438,1.8,4.0,,0.0,0.0,.438,1.8,4.0,.462,1.3,2.7,24,19,6-9,Jamesville-DeWitt HS,"Jamesville, NY",12.7,32,1.5,1.3,DaJuan Coleman,F,4.8,2012,0.5," 4.8 Pts, 4.0 Reb, 0.2 Ast",syracuse,1.0,4.0,per_game,255
133,0.0,0.0,SO,0.2,,0.0,0.0,1.000,0.2,0.2,1.000,0.2,0.2,,0.0,0.0,5,0,6-6,South Fork,"Stuart, FL",0.6,33,0.0,0.2,Albert Nassar,F,0.6,,0.2," 0.6 Pts, 0.2 Reb, 0.0 Ast",syracuse,0.0,0.2,per_game,195
134,0.1,0.0,JR,0.2,.333,0.1,0.3,.000,0.0,0.3,.167,0.1,0.5,.000,0.0,0.1,11,0,5-10,Albany Academy,"Albany, NY",1.4,4,0.1,0.0,Nolan Hart,G,0.2,,0.1," 0.2 Pts, 0.3 Reb, 0.1 Ast",syracuse,0.5,0.3,per_game,152
135,0.0,0.2,JR,0.7,.500,0.2,0.3,,0.0,0.0,.500,0.2,0.3,,0.0,0.0,6,0,6-6,Halifax Grammer School,,1.3,21,0.3,0.3,Noel Jones,F,0.3,,0.0," 0.3 Pts, 1.0 Reb, 0.0 Ast",syracuse,0.0,1.0,per_game,230
136,0.7,0.2,SO,1.0,.455,0.5,1.2,.364,0.4,1.2,.409,0.9,2.3,1.000,0.1,0.1,19,0,6-6,Winner,"Winner, SD",7.9,24,0.4,1.1,Zach Horstman,G,2.4,,0.1," 2.4 Pts, 1.4 Reb, 0.7 Ast",south-dakota-state,0.1,1.4,per_game,205
137,0.3,0.0,FR,0.1,.000,0.0,0.1,.545,0.5,1.0,.500,0.5,1.1,.500,0.2,0.4,11,0,6-1,Viborg HS,"Viborg, SD",5.3,13,0.1,0.1,Cory Jacobsen,G,1.8,,0.0," 1.8 Pts, 0.2 Reb, 0.3 Ast",south-dakota-state,0.2,0.2,per_game,190
138,0.3,0.0,FR,0.5,.000,0.0,0.5,.333,0.3,0.8,.200,0.3,1.3,,0.0,0.0,4,0,6-1,Dakota Valley,"Jefferson, SD",4.3,23,0.0,0.3,Joey Feilmeier,F,0.8,,0.3," 0.8 Pts, 0.5 Reb, 0.3 Ast",south-dakota-state,0.5,0.5,per_game,160
139,0.1,0.2,SR,0.3,.333,0.1,0.2,.000,0.0,0.2,.167,0.1,0.5,,0.0,0.0,13,0,6-5,Iona Prep,"Mount Vernon, NY",1.7,14,0.0,0.0,Matt Lyde-Cajuste,F,0.2,,0.1," 0.2 Pts, 0.3 Reb, 0.1 Ast",syracuse,0.1,0.3,per_game,215
140,0.0,0.0,SR,0.1,.000,0.0,0.1,.000,0.0,0.3,.000,0.0,0.4,.250,0.1,0.3,13,0,6-1,York Prep,"New York, NY",1.2,13,0.0,0.1,Griffin Hoffman,G,0.1,,0.2," 0.1 Pts, 0.1 Reb, 0.0 Ast",syracuse,0.3,0.1,per_game,178
141,0.0,0.0,JR,0.2,.000,0.0,0.1,.000,0.0,0.1,.000,0.0,0.2,,0.0,0.0,11,0,6-5,Xaverian Brothers,"Wrentham, MA",1.2,23,0.0,0.0,Russ DeRemer,G,0.0,,0.0," 0.0 Pts, 0.2 Reb, 0.0 Ast",syracuse,0.1,0.2,per_game,203
142,3.3,0.8,JR,7.8,.492,3.9,7.9,.272,1.3,4.6,.411,5.2,12.5,.781,5.3,6.8,32,32,6-5,Westwind Prep International (AZ),"Hawthorne, CA",33.1,21,1.8,2.6,Jamaal Franklin,G,16.9,,1.6," 16.9 Pts, 9.5 Reb, 3.3 Ast",san-diego-state,3.4,9.5,per_game,205
143,6.4,0.1,SR,2.7,.429,2.4,5.6,.382,2.5,6.4,.404,4.9,12.0,.852,3.6,4.3,35,35,6-4,Australian Institute of Sport,,36.4,4,0.7,1.7,Matthew Dellavedova,G,15.8,,1.1," 15.8 Pts, 3.4 Reb, 6.4 Ast",saint-marys-ca,2.8,3.4,per_game,190
144,2.7,0.5,SR,2.9,.479,2.8,5.8,.376,2.1,5.6,.429,4.9,11.5,.803,1.6,2.0,33,32,6-3,Sacramento,"Sacramento, CA",30.8,22,0.3,1.7,Chase Tapley,G,13.5,,1.4," 13.5 Pts, 3.2 Reb, 2.7 Ast",san-diego-state,1.3,3.2,per_game,195
145,2.4,0.3,JR,2.2,.347,1.7,4.8,.356,1.2,3.5,.351,2.9,8.3,.815,2.5,3.1,30,25,6-3,Pleasant Grove,"Sacramento, CA",28.7,2,0.5,1.4,Xavier Thames,G,9.5,,1.0," 9.5 Pts, 2.7 Reb, 2.4 Ast",san-diego-state,1.8,2.7,per_game,195
146,1.5,0.4,SO,2.1,.534,3.2,6.1,.200,0.0,0.1,.526,3.3,6.2,.451,0.7,1.5,34,33,6-7,Alta Loma,"Rancho Cucamonga, CA",27.0,20,2.4,1.8,J.J. O'Brien,F,7.2,,0.9," 7.2 Pts, 4.5 Reb, 1.5 Ast",san-diego-state,1.4,4.5,per_game,215
147,0.6,0.1,SR,1.4,.460,1.6,3.5,.298,1.1,3.8,.376,2.8,7.3,.684,0.4,0.6,32,11,6-5,Torrey Pines,"San Diego, CA",22.8,11,0.4,1.7,James Rahon,G,7.0,,0.6," 7.0 Pts, 1.8 Reb, 0.6 Ast",san-diego-state,0.5,1.8,per_game,205
148,0.2,0.5,SR,2.9,.593,2.5,4.3,,0.0,0.0,.593,2.5,4.3,.507,1.0,2.0,34,34,6-8,Chatsworth,"Los Angeles, CA",21.7,23,2.2,2.2,Deshawn Stephens,F,6.1,,0.6," 6.1 Pts, 5.1 Reb, 0.2 Ast",san-diego-state,0.8,5.1,per_game,225
149,2.0,0.4,FR,2.6,.427,1.6,3.8,.250,0.2,0.9,.393,1.8,4.7,.576,1.8,3.2,31,2,6-8,Findlay Prep (NV),"Houston, TX",20.3,13,1.0,1.3,Winston Shepard,F,5.7,2012,0.4," 5.7 Pts, 3.5 Reb, 2.0 Ast",san-diego-state,2.0,3.5,per_game,210
150,1.3,0.2,JR,2.9,.534,2.2,4.2,.447,1.3,2.9,.498,3.5,7.1,.765,2.2,2.9,35,5,6-7,De La Salle,"Lafayette, CA",23.0,15,1.5,2.7,Beau Levesque,F,10.6,,0.6," 10.6 Pts, 4.4 Reb, 1.3 Ast",saint-marys-ca,1.1,4.4,per_game,220
151,1.5,0.0,JR,3.8,.453,2.2,4.8,.342,1.3,3.9,.404,3.5,8.7,.797,3.3,4.1,31,27,6-4,Jesuit,"Portland, OR",32.4,14,1.6,1.5,Stephen Holt ,G,11.6,,1.2," 11.6 Pts, 5.4 Reb, 1.5 Ast",saint-marys-ca,1.4,5.4,per_game,195
152,0.3,0.9,SO,3.1,.618,4.3,6.9,,0.0,0.0,.618,4.3,6.9,.536,1.7,3.2,35,35,6-9,Ponderosa,"Shingle Springs, CA",22.7,00,2.9,2.6,Brad Waldow,F,10.2,,0.2," 10.2 Pts, 6.0 Reb, 0.3 Ast",saint-marys-ca,1.1,6.0,per_game,260
153,0.9,0.3,SR,4.1,.527,2.7,5.2,.333,0.2,0.5,.510,2.9,5.7,.734,1.7,2.3,35,35,6-9,Australian Institute of Sport,,20.4,3,1.5,2.2,Mitchell Young,F,7.7,,0.7," 7.7 Pts, 5.6 Reb, 0.9 Ast",saint-marys-ca,1.2,5.6,per_game,235
154,1.8,0.1,JR,1.3,.592,1.3,2.2,.353,1.1,3.1,.451,2.4,5.2,.679,0.6,0.8,33,27,6-1,Australian Institute of Sport,,19.1,1,0.2,0.9,Jorden Page,G,6.4,,0.7," 6.4 Pts, 1.4 Reb, 1.8 Ast",saint-marys-ca,1.4,1.4,per_game,180
155,1.0,0.1,JR,2.5,.508,1.1,2.2,.412,1.3,3.0,.452,2.4,5.2,.650,0.9,1.4,28,9,6-3,Los Alamitos,"Long Beach, CA",21.6,35,1.0,1.6,James Walker,G,6.9,,1.0," 6.9 Pts, 3.5 Reb, 1.0 Ast",saint-marys-ca,1.1,3.5,per_game,185
156,1.2,0.2,FR,1.1,.423,0.6,1.5,.308,0.3,1.1,.374,1.0,2.6,.667,0.5,0.8,35,2,6-2,San Ramon Valley,"Danville, CA",16.5,12,0.6,2.0,Jordan Giusti,G,2.8,,0.8," 2.8 Pts, 1.7 Reb, 1.2 Ast",saint-marys-ca,0.6,1.7,per_game,185
157,0.2,1.5,FR,1.8,.662,1.3,1.9,,0.0,0.0,.662,1.3,1.9,.379,0.3,0.9,34,0,6-10,Price HS,"Inglewood, CA",14.2,0,1.2,1.5,Skylar Spencer,F,2.9,,0.3," 2.9 Pts, 2.9 Reb, 0.2 Ast",san-diego-state,0.5,2.9,per_game,240
158,0.2,0.2,SO,1.4,.472,0.7,1.4,.333,0.2,0.7,.426,0.9,2.1,.714,0.8,1.1,26,0,6-7,Westchester,"Los Angeles, CA",9.4,5,0.5,0.9,Dwayne Polee,F,2.8,2010,0.2," 2.8 Pts, 1.9 Reb, 0.2 Ast",san-diego-state,0.6,1.9,per_game,200
159,1.5,0.3,JR,2.5,.571,1.0,1.8,.750,0.8,1.0,.636,1.8,2.8,.846,2.8,3.3,4,1,6-2,Great Oak,"Temecula, CA",13.3,3,0.0,1.0,LaBradford Franklin,G,7.0,,1.0," 7.0 Pts, 2.5 Reb, 1.5 Ast",san-diego-state,0.5,2.5,per_game,175
160,0.1,0.1,SO,0.1,.500,0.3,0.6,,0.0,0.0,.500,0.3,0.6,.600,0.5,0.8,13,0,6-10,Elsinore,"San Diego, CA",4.0,12,0.1,0.5,James Johnson,F,1.1,2010,0.0," 1.1 Pts, 0.2 Reb, 0.1 Ast",san-diego-state,0.5,0.2,per_game,245
161,0.0,0.0,SR,0.0,1.000,0.2,0.2,.667,0.3,0.5,.750,0.5,0.7,,0.0,0.0,6,0,6-1,Charter School of San Diego,"San Diego, CA",1.5,32,0.0,0.0,Aaron Douglass,G,1.3,,0.0," 1.3 Pts, 0.0 Reb, 0.0 Ast",san-diego-state,0.2,0.0,per_game,195
162,0.1,0.0,SR,0.0,.250,0.1,0.5,,0.0,0.0,.250,0.1,0.5,.500,0.3,0.5,8,0,6-3,Crescenta Valley,"Glendale, CA",2.1,25,0.0,0.1,Narbeh Ebrahimian,G,0.5,,0.0," 0.5 Pts, 0.0 Reb, 0.1 Ast",san-diego-state,0.0,0.0,per_game,200
163,0.2,0.8,JR,1.5,.559,1.0,1.8,.273,0.1,0.3,.514,1.1,2.2,.842,0.5,0.6,32,0,6-11,Ipswich Grammar School,,9.9,33,0.5,1.6,Matt Hodgson,C,2.8,,0.1," 2.8 Pts, 2.0 Reb, 0.2 Ast",saint-marys-ca,0.7,2.0,per_game,255
